"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"56","19_1051_4","IFN2","19_1051",36.09,22.29,8.16,390.37,11.92,70.04,36.62,0.42,3.41,4.7,5.57,148.72,98.55,50.17,0,0,79.78,136.63,72.28,6.54,17.31,26.77,122.91,"Nodo 3 - Pies inventariados",5.59,2.16,16.7,"19_1051_5","IFN3","19_1051",5,4,4,31.83,19.05,6.7,285.02,12.3,59.85,35.17,0.47,2.99,3.52,4.3,90.54,59.05,31.48,0,0,0,79.91,45.87,3.99,12.02,17.23,79.11,"Nodo 1 - Pies mayores",2.35,0.7
"57","19_1051_5","IFN2","19_1051",36.05,21,8.83,346.44,17.3,65.98,42.05,0.41,3.17,5.25,6.18,143.12,94.61,48.5,0,0,72.66,130.6,66.88,5.42,15.07,22.65,110.02,"Nodo 3 - Pies inventariados",5.5,2.33,15.5,"19_1051_6","IFN3","19_1051",6,5,5,31.83,21.85,6.7,374.97,5.13,68.64,30.66,0.49,3.45,3.4,4.2,117.96,77.69,40.27,0,0,72.2,104.11,61.31,6.14,16.52,25.3,109.27,"Nodo 1 - Pies mayores",6.35,0.2
"58","19_1051_6","IFN2","19_1051",36.05,21.03,6.99,347.36,16.04,66.07,33.23,0.42,3.23,4.04,4.76,114.16,75.06,39.1,0,0,67.93,104.01,58.03,5.44,15.12,22.73,101.33,"Nodo 3 - Pies inventariados",5.53,1.99,15.5,"19_1051_7","IFN3","19_1051",7,6,6,31.83,19.35,5.7,294.07,10.45,60.79,29.46,0.49,3.06,2.92,3.58,79.69,51.83,27.85,0,0,0,68.1,42.9,4.19,12.46,18,77.56,"Nodo 1 - Pies mayores",3.85,0.7
"59","19_1051_7","IFN2","19_1051",35.89,18.13,7.77,258.11,25.17,56.95,42.83,0.39,2.74,4.7,5.48,95.03,61.98,33.05,0,0,0,85.21,45.25,3.42,10.71,14.99,74.37,"Nodo 3 - Pies inventariados",5.33,2.27,12.8,"19_1051_9","IFN3","19_1051",9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"60","19_1051_8","IFN2","19_1051",25.48,29.39,9.6,678.55,1.76,92.34,32.68,0.44,4.48,5.4,6.48,297.09,201.54,95.55,0,0,203.85,275.25,143.4,15.58,32.88,58.12,249.99,"Nodo 3 - Pies inventariados",5.84,2.1,23.55,"19_1051_10","IFN3","19_1051",10,8,8,14.15,27.05,9.2,574.68,0.94,84.98,34.01,0.48,4.21,4.74,5.9,242.68,163.49,79.19,0,0,179.84,224.55,117.14,12.01,27.12,46.04,202.3,"Nodo 1 - Pies mayores",3.5,1.7
"61","19_1051_9","IFN2","19_1051",57.3,26.26,8.58,541.66,3.48,82.5,32.67,0.44,4.03,4.79,5.74,214.14,143.73,70.41,0,0,106.42,195.74,105.4,10.94,25.32,42.38,184.03,"Nodo 3 - Pies inventariados",5.76,2.08,20.5,"19_1051_11","IFN3","19_1051",11,9,9,14.15,25.05,7.8,492.84,2.57,78.7,31.14,0.49,3.93,3.97,4.93,178.11,118.87,59.23,0,0,98.54,160.19,89.92,9.43,22.69,37.12,159.16,"Nodo 1 - Pies mayores",4.55,1.3
"62","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_1","IFN3","19_1052",1,1,0,31.83,13.95,5.6,152.84,21.86,43.83,40.14,0.42,2.16,3.25,3.8,41.66,26.47,15.19,0,0,0,35.73,21.24,1.5,5.83,7.19,35.77,"Nodo 1 - Pies mayores",.,.
"63","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_2","IFN3","19_1052",2,2,0,31.83,15.95,5.8,199.81,19.03,50.11,36.36,0.42,2.47,3.34,3.92,55.83,35.84,19.99,0,0,0,47.5,28.82,2.28,7.96,10.47,49.53,"Nodo 1 - Pies mayores",.,.
"64","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_24","IFN3","19_1052",24,15,0,14.15,25.1,8.2,494.81,2,78.85,32.67,0.45,3.87,4.52,5.43,187.74,125.47,62.27,0,0,100.24,171.86,93.13,9.49,22.79,37.33,162.75,"Nodo 1 - Pies mayores",.,.
"65","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_3","IFN3","19_1052",3,3,0,31.83,13.7,5.9,147.41,22.35,43.04,43.07,0.42,2.11,3.45,4.03,42.34,26.9,15.44,0,0,0,35.84,21.12,1.42,5.59,6.84,34.96,"Nodo 1 - Pies mayores",.,.
"66","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_33","IFN3","19_1052",33,24,0,31.83,14.2,5.4,158.37,20.87,44.61,38.03,0.42,2.2,3.11,3.65,41.61,26.45,15.16,0,0,0,36.02,21.57,1.59,6.08,7.56,36.79,"Nodo 1 - Pies mayores",.,.
"67","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_36","IFN3","19_1052",36,26,0,14.15,24.65,6.8,477.23,2.7,77.44,27.59,0.46,3.84,3.69,4.42,151.01,100.35,50.66,0,0,91.48,137.71,79.84,8.97,21.86,35.48,146.15,"Nodo 1 - Pies mayores",.,.
"68","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_43","IFN3","19_1052",43,30,0,31.83,15.65,5.6,192.36,19.67,49.17,35.78,0.42,2.42,3.22,3.78,52.01,33.31,18.7,0,0,0,44.61,27.09,2.15,7.62,9.93,46.79,"Nodo 1 - Pies mayores",.,.
"69","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_45","IFN3","19_1052",45,32,0,14.15,22.5,5.8,397.61,5.91,70.69,25.78,0.46,3.52,3.15,3.76,108.42,71.31,37.11,0,0,72.41,97.15,59.66,6.73,17.69,27.47,111.56,"Nodo 1 - Pies mayores",.,.
"70","19_1052_1","IFN2","19_1052",34.19,17.89,7.29,251.36,34.24,56.2,40.74,0.31,2.61,5.03,5.68,87.08,56.66,30.42,0,0,0,79.06,42.31,3.28,10.39,14.44,70.42,"Nodo 3 - Pies inventariados",4.44,1.79,13.45,"19_1052_4","IFN3","19_1052",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"71","19_1052_10","IFN2","19_1052",34.29,21.47,8.36,362.04,17.83,67.45,38.92,0.34,3.16,5.53,6.35,141.48,93.55,47.93,0,0,74.68,129.57,67.71,5.81,15.87,24.09,113.48,"Nodo 3 - Pies inventariados",4.67,1.86,16.8,"19_1052_13","IFN3","19_1052",13,7,10,14.15,22.85,8.3,410.07,5.33,71.79,36.32,0.44,3.51,4.65,5.56,158.49,105.25,53.24,0,0,84.05,145.44,76.93,7.07,18.33,28.69,131.01,"Nodo 1 - Pies mayores",6.05,1.8
"72","19_1052_11","IFN2","19_1052",137.27,13.48,6.95,142.72,45.04,42.35,51.53,0.29,1.95,4.94,5.51,48.13,30.66,17.47,0,0,0,41.97,22.57,1.35,5.39,6.53,35.84,"Nodo 3 - Pies inventariados",4.18,1.95,9.3,"19_1052_14","IFN3","19_1052",14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"73","19_1052_12","IFN2","19_1052",34.29,21.52,9.51,363.64,16.58,67.6,44.22,0.33,3.14,6.35,7.29,161.28,106.99,54.29,0,0,77.42,149.57,73.71,5.85,15.95,24.24,119.75,"Nodo 3 - Pies inventariados",4.67,2.01,16.85,"19_1052_15","IFN3","19_1052",15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"74","19_1052_13","IFN2","19_1052",34.29,20.98,8.36,345.7,21.5,65.91,39.84,0.33,3.08,5.6,6.4,135.35,89.36,46,0,0,71.45,123.99,64.5,5.4,15.04,22.58,107.52,"Nodo 3 - Pies inventariados",4.63,1.86,16.35,"19_1052_16","IFN3","19_1052",16,8,13,31.83,21,8.6,346.36,11.24,65.97,40.95,0.42,3.2,4.96,5.89,139.42,92.11,47.31,0,0,72.02,127.66,65.77,5.42,15.07,22.64,108.91,"Nodo 1 - Pies mayores",4.65,2.1
"75","19_1052_14","IFN2","19_1052",34.25,19.54,10.15,299.76,25.87,61.38,51.97,0.31,2.81,7.01,7.98,142.62,94.11,48.51,0,0,65.36,130.67,62.55,4.32,12.75,18.49,98.11,"Nodo 3 - Pies inventariados",4.54,2.15,15,"19_1052_17","IFN3","19_1052",17,9,14,31.83,19.45,8,297.12,13.44,61.1,41.13,0.42,2.97,4.62,5.47,112.05,73.5,38.55,0,0,60.92,99.74,53.48,4.26,12.61,18.26,88.62,"Nodo 1 - Pies mayores",4.45,0
"76","19_1052_15","IFN2","19_1052",38.41,24.74,9.39,480.66,8.9,77.72,37.95,0.35,3.64,6.09,7.06,208.37,139.56,68.81,0,0,162.83,192.84,98.2,9.07,22.04,35.84,165.16,"Nodo 3 - Pies inventariados",4.79,1.89,19.95,"19_1052_18","IFN3","19_1052",18,10,15,14.15,24.05,7.4,454.28,4.69,75.56,30.77,0.45,3.72,4.08,4.89,156.4,103.95,52.44,0,0,89.6,141.83,79.85,8.3,20.64,33.12,141.91,"Nodo 1 - Pies mayores",4.1,.
"77","19_1052_16","IFN2","19_1052",34.3,22.14,10.06,384.95,15.26,69.55,45.46,0.33,3.22,6.72,7.73,180,119.81,60.19,0,0,82.98,165.37,81.06,6.4,17.04,26.25,130.75,"Nodo 3 - Pies inventariados",4.69,2.06,17.45,"19_1052_19","IFN3","19_1052",19,11,16,31.83,19.2,8.9,289.53,14.38,60.32,46.35,0.41,2.91,5.22,6.17,121.28,79.68,41.6,0,0,61.09,110.43,55.58,4.09,12.24,17.61,89.53,"Nodo 1 - Pies mayores",1.75,0.9
"78","19_1052_17","IFN2","19_1052",135.78,14.76,5.65,171.21,42.71,46.38,38.24,0.3,2.17,3.94,4.41,46.85,29.89,16.96,0,0,0,40.19,24.07,1.79,6.66,8.43,40.95,"Nodo 3 - Pies inventariados",4.26,1.65,10.5,"19_1052_20","IFN3","19_1052",20,12,17,127.32,11.1,4.9,96.77,22.82,34.87,44.14,0.42,1.72,2.83,3.31,23.53,14.66,8.87,0,0,0,18.84,12.06,0.73,3.43,3.79,20.02,"Nodo 1 - Pies mayores",0.6,0.9
"79","19_1052_18","IFN2","19_1052",142.99,12.35,5.79,119.87,48.86,38.81,46.86,0.29,1.8,4.12,4.58,34.04,21.46,12.58,0,0,0,28.93,16.77,1.02,4.4,5.11,27.31,"Nodo 3 - Pies inventariados",4.1,1.79,8.25,"19_1052_21","IFN3","19_1052",21,13,18,127.32,9.15,5,65.76,25.02,28.75,54.64,0.42,1.42,2.92,3.4,16.53,10.17,6.37,0,0,0,13.09,8.12,0.4,2.19,2.2,12.91,"Nodo 1 - Pies mayores",0.9,1
"80","19_1052_19","IFN2","19_1052",34.29,21.14,8.36,351.11,20.29,66.42,39.53,0.33,3.1,5.58,6.38,137.38,90.74,46.64,0,0,72.52,125.83,65.56,5.54,15.31,23.08,109.49,"Nodo 3 - Pies inventariados",4.64,1.86,16.5,"19_1052_22","IFN3","19_1052",22,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"81","19_1052_2","IFN2","19_1052",38.4,23.19,10.03,422.24,10.75,72.84,43.25,0.34,3.39,6.59,7.62,196.1,130.94,65.15,0,0,90.67,179.68,89.18,7.4,18.96,29.89,145.43,"Nodo 3 - Pies inventariados",4.74,2.03,18.45,"19_1052_5","IFN3","19_1052",5,4,2,14.15,24.25,8.5,461.86,4.03,76.18,35.05,0.44,3.72,4.75,5.69,181.94,121.4,60.54,0,0,94.91,166.36,88.53,8.52,21.04,33.89,151.98,"Nodo 1 - Pies mayores",5.8,0.5
"82","19_1052_20","IFN2","19_1052",34.23,18.98,7.85,282.82,27.91,59.62,41.37,0.32,2.77,5.34,6.07,104.9,68.66,36.24,0,0,0,94.13,50.18,3.94,11.91,17.04,83.07,"Nodo 3 - Pies inventariados",4.53,1.85,14.45,"19_1052_23","IFN3","19_1052",23,14,20,31.83,18.05,6.5,255.88,15.31,56.71,36.01,0.43,2.79,3.71,4.38,79.21,51.43,27.78,0,0,0,70.08,40.17,3.37,10.61,14.81,68.95,"Nodo 1 - Pies mayores",3.6,0.5
"83","19_1052_21","IFN2","19_1052",34.21,18.23,7.88,260.96,30.71,57.27,43.22,0.31,2.66,5.41,6.13,97.4,63.58,33.83,0,0,0,87.01,46.19,3.47,10.85,15.22,75.74,"Nodo 3 - Pies inventariados",4.48,1.88,13.75,"19_1052_25","IFN3","19_1052",25,16,21,31.83,18,7.2,254.47,16.12,56.55,40,0.42,2.76,4.17,4.91,87.07,56.66,30.41,0,0,0,78.8,42.54,3.34,10.54,14.69,71.11,"Nodo 1 - Pies mayores",4.25,1.2
"84","19_1052_22","IFN2","19_1052",34.18,17.62,7.3,243.91,35.1,55.36,41.42,0.31,2.57,5.05,5.7,84.71,55.06,29.65,0,0,0,76.52,41.02,3.12,10.03,13.85,68.03,"Nodo 3 - Pies inventariados",4.42,1.8,13.2,"19_1052_26","IFN3","19_1052",26,17,22,31.83,16,5.6,201.06,18.39,50.27,35,0.43,2.48,3.2,3.77,54.28,34.82,19.46,0,0,0,46.55,28.39,2.31,8.02,10.56,49.28,"Nodo 1 - Pies mayores",2.8,0.0999999999999996
"85","19_1052_23","IFN2","19_1052",34.29,21.32,7.2,356.99,19.07,66.98,33.77,0.34,3.16,4.73,5.42,120.7,79.49,41.21,0,0,70.51,109.25,60.85,5.68,15.61,23.62,105.77,"Nodo 3 - Pies inventariados",4.67,1.7,16.65,"19_1052_27","IFN3","19_1052",27,18,23,31.83,22.05,6.3,381.86,8.92,69.27,28.57,0.45,3.43,3.49,4.15,113.04,74.39,38.65,0,0,71.8,100.53,60.17,6.32,16.88,25.96,109.32,"Nodo 1 - Pies mayores",5.4,0.8
"86","19_1052_24","IFN2","19_1052",34.22,18.61,7.28,272.08,28.88,58.47,39.12,0.32,2.73,4.95,5.61,93.89,61.26,32.63,0,0,0,85.18,45.97,3.71,11.39,16.14,77.22,"Nodo 3 - Pies inventariados",4.51,1.78,14.1,"19_1052_28","IFN3","19_1052",28,19,24,31.83,16.5,5.6,213.82,17.71,51.84,33.94,0.43,2.56,3.19,3.76,57.6,37.03,20.57,0,0,0,49.4,30.3,2.54,8.61,11.51,52.96,"Nodo 1 - Pies mayores",2.4,0.0999999999999996
"87","19_1052_25","IFN2","19_1052",142.99,12.33,6.4,119.43,50.57,38.74,51.91,0.28,1.78,4.6,5.11,37.42,23.64,13.78,0,0,0,30.89,17.78,1.02,4.38,5.09,28.27,"Nodo 3 - Pies inventariados",4.08,1.9,8.25,"19_1052_29","IFN3","19_1052",29,20,25,127.32,9.85,5.1,76.2,24.05,30.94,51.78,0.42,1.52,2.97,3.46,19.43,12.02,7.41,0,0,0,15.33,9.6,0.5,2.6,2.71,15.42,"Nodo 1 - Pies mayores",1.6,0.6
"88","19_1052_26","IFN2","19_1052",55.47,25.22,8.81,499.41,6.13,79.22,34.95,0.36,3.74,5.63,6.55,203.25,136.11,67.14,0,0,101.7,185.2,98.33,9.63,23.04,37.82,168.82,"Nodo 3 - Pies inventariados",4.82,1.81,20.4,"19_1052_30","IFN3","19_1052",30,21,26,14.15,24.3,7.3,463.77,3.38,76.34,30.04,0.45,3.77,4,4.79,157.44,104.69,52.75,0,0,91.09,142.23,80.93,8.57,21.14,34.09,144.74,"Nodo 1 - Pies mayores",3.9,0.3
"89","19_1052_27","IFN2","19_1052",34.26,19.67,7.83,303.97,24.83,61.8,39.8,0.33,2.89,5.28,6.01,112.17,73.6,38.57,0,0,61.93,100.48,54.07,4.42,12.95,18.85,90.29,"Nodo 3 - Pies inventariados",4.57,1.83,15.1,"19_1052_31","IFN3","19_1052",31,22,27,31.83,22.2,6.3,387.08,6.47,69.74,28.38,0.45,3.46,3.45,4.12,114.53,75.41,39.12,0,0,72.75,101.85,61.03,6.45,17.14,26.46,111.09,"Nodo 1 - Pies mayores",7.1,0.3
"90","19_1052_28","IFN2","19_1052",136.13,15.56,6.81,190.14,40.12,48.88,43.77,0.3,2.27,4.77,5.35,62.26,40.05,22.21,0,0,0,54.58,30.2,2.11,7.52,9.77,49.6,"Nodo 3 - Pies inventariados",4.31,1.81,11.25,"19_1052_32","IFN3","19_1052",32,23,28,31.83,14,5,153.94,21.37,43.98,35.71,0.43,2.17,2.87,3.37,37.56,23.8,13.75,0,0,0,29.73,19.96,1.52,5.88,7.26,34.62,"Nodo 1 - Pies mayores",2.75,0
"91","19_1052_29","IFN2","19_1052",34.25,19.46,7.25,297.27,26.89,61.12,37.25,0.33,2.86,4.89,5.56,101.79,66.62,35.18,0,0,0,92.02,50.34,4.26,12.62,18.27,85.5,"Nodo 3 - Pies inventariados",4.56,1.75,14.9,"19_1052_34","IFN3","19_1052",34,25,29,31.83,20.9,6.9,343.07,12.35,65.66,33.01,0.43,3.22,3.91,4.63,111.42,73.2,38.21,0,0,66.9,97.33,56.83,5.34,14.9,22.34,99.41,"Nodo 1 - Pies mayores",6,1.4
"92","19_1052_3","IFN2","19_1052",34.2,17.99,8.46,254.28,33.37,56.53,47.04,0.3,2.6,5.89,6.65,101.88,66.55,35.33,0,0,0,93.54,46.97,3.34,10.53,14.68,75.52,"Nodo 3 - Pies inventariados",4.44,1.96,13.55,"19_1052_6","IFN3","19_1052",6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"93","19_1052_30","IFN2","19_1052",34.27,20.14,8.98,318.62,22.68,63.28,44.58,0.32,2.93,6.08,6.93,134.16,88.46,45.7,0,0,67.24,121.94,61.84,4.75,13.68,20.14,100.41,"Nodo 3 - Pies inventariados",4.59,1.98,15.55,"19_1052_35","IFN3","19_1052",35,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"94","19_1052_31","IFN2","19_1052",34.14,16.94,6.74,225.38,36.76,53.22,39.8,0.31,2.48,4.67,5.25,72.62,46.98,25.64,0,0,0,63.99,35.92,2.76,9.16,12.39,60.23,"Nodo 3 - Pies inventariados",4.39,1.74,12.55,"19_1052_37","IFN3","19_1052",37,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"95","19_1052_32","IFN2","19_1052",34.3,22.17,7.76,385.92,13.94,69.64,35.03,0.35,3.29,5.04,5.81,140.06,92.66,47.4,0,0,77.64,125.58,69.23,6.42,17.09,26.35,119.09,"Nodo 3 - Pies inventariados",4.72,1.76,17.45,"19_1052_38","IFN3","19_1052",38,27,32,31.83,21.05,5.8,348.01,10.14,66.13,27.55,0.45,3.28,3.21,3.81,95.35,62.42,32.93,0,0,0,81.13,51.82,5.46,15.15,22.79,95.23,"Nodo 1 - Pies mayores",3.6,.
"96","19_1052_33","IFN2","19_1052",34.18,17.56,7.3,242.25,35.93,55.17,41.55,0.31,2.56,5.07,5.71,84.13,54.67,29.46,0,0,0,76.46,40.72,3.09,9.95,13.71,67.48,"Nodo 3 - Pies inventariados",4.41,1.8,13.15,"19_1052_39","IFN3","19_1052",39,28,33,31.83,15.35,5.2,185.06,20.28,48.22,33.88,0.43,2.38,2.98,3.5,46.61,29.76,16.85,0,0,0,40.57,24.84,2.03,7.28,9.4,43.55,"Nodo 1 - Pies mayores",2.2,.
"97","19_1052_34","IFN2","19_1052",34.2,18.01,6.7,254.84,32.5,56.59,37.21,0.32,2.65,4.58,5.18,81.31,52.82,28.48,0,0,0,71.79,40.76,3.35,10.56,14.72,69.39,"Nodo 3 - Pies inventariados",4.46,1.7,13.55,"19_1052_40","IFN3","19_1052",40,29,34,31.83,17.7,5.7,246.06,16.93,55.61,32.2,0.43,2.75,3.24,3.82,67.1,43.37,23.73,0,0,0,57.34,35.53,3.17,10.14,14.02,62.86,"Nodo 1 - Pies mayores",4.15,0.7
"98","19_1052_35","IFN2","19_1052",34.21,18.3,6.71,263.04,29.81,57.49,36.64,0.32,2.7,4.54,5.15,83.86,54.54,29.32,0,0,0,74.06,42.16,3.52,10.95,15.39,72.02,"Nodo 3 - Pies inventariados",4.5,1.71,13.8,"19_1052_41","IFN3","19_1052",41,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"99","19_1052_36","IFN2","19_1052",34.21,18.23,7.29,260.89,31.6,57.26,39.98,0.31,2.67,4.99,5.65,90.22,58.78,31.44,0,0,0,81.89,44,3.47,10.85,15.22,73.53,"Nodo 3 - Pies inventariados",4.48,1.79,13.75,"19_1052_42","IFN3","19_1052",42,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"100","19_1052_37","IFN2","19_1052",55.47,25.69,8.81,518.19,3.26,80.7,34.28,0.37,3.82,5.57,6.5,210.45,141.12,69.33,0,0,103.88,191.65,102.2,10.2,24.05,39.83,176.28,"Nodo 3 - Pies inventariados",4.84,1.81,20.85,"19_1052_44","IFN3","19_1052",44,31,37,14.15,25.75,7.5,520.77,1.27,80.9,29.13,0.46,4,4.08,4.91,180.78,120.78,60,0,0,101.15,163.46,93.03,10.28,24.19,40.11,167.61,"Nodo 1 - Pies mayores",4.9,0.5
"101","19_1052_4","IFN2","19_1052",38.4,22.77,9.47,407.37,12.37,71.55,41.58,0.34,3.34,6.23,7.19,179.12,119.29,59.83,0,0,86.22,165.51,82.88,6.99,18.19,28.42,136.49,"Nodo 3 - Pies inventariados",4.72,1.97,18.05,"19_1052_7","IFN3","19_1052",7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"102","19_1052_5","IFN2","19_1052",24.66,29.77,9.79,695.97,0,93.52,32.88,0.37,4.41,6.18,7.24,310.06,210.62,99.44,0,0,205.13,286.47,149.02,16.22,33.86,60.23,259.32,"Nodo 3 - Pies inventariados",4.92,1.79,24.85,"19_1052_8","IFN3","19_1052",8,5,5,14.15,33.75,8.2,894.62,0,106.03,24.3,0.45,5.21,4.48,5.4,332.38,226.85,105.53,0,177.47,115.53,304.26,174.21,24.06,45.31,85.64,329.22,"Nodo 1 - Pies mayores",8.9,0.199999999999999
"103","19_1052_6","IFN2","19_1052",136.13,15.58,7.43,190.67,37.53,48.95,47.66,0.3,2.26,5.19,5.83,67.93,43.79,24.14,0,0,0,58.24,31.95,2.12,7.54,9.8,51.42,"Nodo 3 - Pies inventariados",4.33,1.93,11.25,"19_1052_9","IFN3","19_1052",9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"104","19_1052_7","IFN2","19_1052",24.66,28.22,10.95,625.42,1.72,88.65,38.81,0.36,4.13,7.04,8.23,312.2,211.83,100.37,0,0,207.19,290.07,142.68,13.71,29.91,51.84,238.15,"Nodo 3 - Pies inventariados",4.87,1.95,23.35,"19_1052_10","IFN3","19_1052",10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"105","19_1052_8","IFN2","19_1052",137.02,13.15,6.96,135.75,47,41.3,52.97,0.29,1.9,4.98,5.55,45.97,29.23,16.74,0,0,0,40.15,21.44,1.24,5.08,6.09,33.86,"Nodo 3 - Pies inventariados",4.15,1.96,9,"19_1052_11","IFN3","19_1052",11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"106","19_1052_9","IFN2","19_1052",34.26,19.78,7.83,307.44,23.77,62.16,39.58,0.33,2.91,5.26,6,113.41,74.45,38.97,0,0,62.62,101.59,54.72,4.49,13.12,19.16,91.5,"Nodo 3 - Pies inventariados",4.58,1.83,15.2,"19_1052_12","IFN3","19_1052",12,6,9,31.83,22.05,6.8,381.86,7.7,69.27,30.84,0.45,3.42,3.77,4.5,121.8,80.3,41.5,0,0,73.78,107.29,63.07,6.32,16.88,25.96,112.23,"Nodo 1 - Pies mayores",6.85,0.8
"107","19_1062_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1062_26","IFN3","19_1062",26,20,0,31.83,15.75,6.9,194.83,15.74,49.48,43.81,0.46,2.45,3.75,4.53,64.55,41.57,22.98,0,0,0,56.39,31.24,2.2,7.73,10.11,51.27,"Nodo 1 - Pies mayores",.,.
"108","19_1062_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1062_28","IFN3","19_1062",28,21,0,31.83,13.35,6,139.98,16.94,41.94,44.94,0.46,2.09,3.24,3.91,40.94,25.97,14.97,0,0,0,34.45,20.2,1.31,5.27,6.36,33.13,"Nodo 1 - Pies mayores",.,.
"109","19_1062_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1062_5","IFN3","19_1062",5,5,0,31.83,13.25,6.1,137.89,17.39,41.63,46.04,0.46,2.07,3.31,3.98,41.01,26.01,15,0,0,0,34.28,20.08,1.28,5.18,6.22,32.76,"Nodo 1 - Pies mayores",.,.
"110","19_1062_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1062_10","IFN3","19_1062",10,9,0,14.15,25.3,8.4,502.73,1.51,79.48,33.2,0.48,3.94,4.36,5.38,195.17,130.59,64.59,0,0,101.03,179.47,96.13,9.73,23.22,38.17,167.25,"Nodo 1 - Pies mayores",.,.
