"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","n_descorches","w_descorchado","v_descorchado","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"55","19_1051_3","IFN2","19_1051",31.78,24.94,8.67,488.33,5.25,78.34,34.79,0.46,3.85,4.71,5.72,195.81,130.98,64.84,0,0,100.66,179.08,95.08,9.3,22.45,36.65,163.48,0,0,0,"Nodo 3 - Pies inventariados",5.79,2.17,19.15,"19_1051_4","IFN3","19_1051",4,3,3,14.15,23.6,6.8,437.44,3.9,74.14,28.81,0.5,3.73,3.43,4.25,138.85,91.98,46.87,0,0,84.11,122.32,72.82,7.82,19.76,31.41,131.8,"Nodo 1 - Pies mayores",4.45,0.3
"56","19_1051_4","IFN2","19_1051",31.74,22.39,8.21,393.58,8.1,70.33,36.68,0.45,3.46,4.49,5.42,150.73,99.93,50.81,0,0,80.49,138.12,73.17,6.62,17.48,27.08,124.35,0,0,0,"Nodo 3 - Pies inventariados",5.69,2.21,16.7,"19_1051_5","IFN3","19_1051",5,4,4,31.83,19.05,6.7,285.02,12.3,59.85,35.17,0.47,2.99,3.52,4.3,90.54,59.05,31.48,0,0,0,79.91,45.87,3.99,12.02,17.23,79.11,"Nodo 1 - Pies mayores",2.35,0.7
"57","19_1051_5","IFN2","19_1051",31.71,21.1,8.89,349.55,12.87,66.28,42.12,0.44,3.23,5.01,6.01,145.21,96.04,49.17,0,0,73.34,132.06,67.77,5.5,15.23,22.93,111.43,0,0,0,"Nodo 3 - Pies inventariados",5.6,2.39,15.5,"19_1051_6","IFN3","19_1051",6,5,5,31.83,21.85,6.7,374.97,5.13,68.64,30.66,0.49,3.45,3.4,4.2,117.96,77.69,40.27,0,0,72.2,104.11,61.31,6.14,16.52,25.3,109.27,"Nodo 1 - Pies mayores",6.35,0.2
"58","19_1051_6","IFN2","19_1051",31.71,21.12,7.03,350.46,11.76,66.36,33.28,0.45,3.28,3.85,4.62,115.81,76.18,39.63,0,0,68.67,105.39,58.79,5.52,15.28,23.02,102.61,0,0,0,"Nodo 3 - Pies inventariados",5.62,2.03,15.5,"19_1051_7","IFN3","19_1051",7,6,6,31.83,19.35,5.7,294.07,10.45,60.79,29.46,0.49,3.06,2.92,3.58,79.69,51.83,27.85,0,0,0,68.1,42.9,4.19,12.46,18,77.56,"Nodo 1 - Pies mayores",3.85,0.7
"59","19_1051_7","IFN2","19_1051",31.57,18.23,7.82,260.9,19.87,57.26,42.9,0.43,2.79,4.48,5.33,96.67,63.08,33.58,0,0,0,86.5,45.96,3.47,10.85,15.22,75.5,0,0,0,"Nodo 3 - Pies inventariados",5.43,2.32,12.8,"19_1051_9","IFN3","19_1051",9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"60","19_1051_8","IFN2","19_1051",14.14,29.48,9.64,682.6,0.98,92.62,32.7,0.46,4.53,5.2,6.35,299.91,203.51,96.4,0,0,205.47,276.32,144.65,15.73,33.11,58.61,252.1,0,0,0,"Nodo 3 - Pies inventariados",5.93,2.14,23.55,"19_1051_10","IFN3","19_1051",10,8,8,14.15,27.05,9.2,574.68,0.94,84.98,34.01,0.48,4.21,4.74,5.9,242.68,163.49,79.19,0,0,179.84,224.55,117.14,12.01,27.12,46.04,202.3,"Nodo 1 - Pies mayores",3.5,1.7
"61","19_1051_9","IFN2","19_1051",31.8,26.35,8.62,545.27,1.94,82.78,32.71,0.47,4.08,4.61,5.62,216.45,145.33,71.12,0,0,107.32,198.51,106.43,11.05,25.51,42.78,185.77,0,0,0,"Nodo 3 - Pies inventariados",5.85,2.12,20.5,"19_1051_11","IFN3","19_1051",11,9,9,14.15,25.05,7.8,492.84,2.57,78.7,31.14,0.49,3.93,3.97,4.93,178.11,118.87,59.23,0,0,98.54,160.19,89.92,9.43,22.69,37.12,159.16,"Nodo 1 - Pies mayores",4.55,1.3
"62","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_1","IFN3","19_1052",1,1,0,31.83,13.95,5.6,152.84,21.86,43.83,40.14,0.42,2.16,3.25,3.8,41.66,26.47,15.19,0,0,0,35.73,21.24,1.5,5.83,7.19,35.77,"Nodo 1 - Pies mayores",.,.
"63","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_2","IFN3","19_1052",2,2,0,31.83,15.95,5.8,199.81,19.03,50.11,36.36,0.42,2.47,3.34,3.92,55.83,35.84,19.99,0,0,0,47.5,28.82,2.28,7.96,10.47,49.53,"Nodo 1 - Pies mayores",.,.
"64","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_24","IFN3","19_1052",24,15,0,14.15,25.1,8.2,494.81,2,78.85,32.67,0.45,3.87,4.52,5.43,187.74,125.47,62.27,0,0,100.24,171.86,93.13,9.49,22.79,37.33,162.75,"Nodo 1 - Pies mayores",.,.
"65","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_3","IFN3","19_1052",3,3,0,31.83,13.7,5.9,147.41,22.35,43.04,43.07,0.42,2.11,3.45,4.03,42.34,26.9,15.44,0,0,0,35.84,21.12,1.42,5.59,6.84,34.96,"Nodo 1 - Pies mayores",.,.
"66","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_33","IFN3","19_1052",33,24,0,31.83,14.2,5.4,158.37,20.87,44.61,38.03,0.42,2.2,3.11,3.65,41.61,26.45,15.16,0,0,0,36.02,21.57,1.59,6.08,7.56,36.79,"Nodo 1 - Pies mayores",.,.
"67","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_36","IFN3","19_1052",36,26,0,14.15,24.65,6.8,477.23,2.7,77.44,27.59,0.46,3.84,3.69,4.42,151.01,100.35,50.66,0,0,91.48,137.71,79.84,8.97,21.86,35.48,146.15,"Nodo 1 - Pies mayores",.,.
"68","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_43","IFN3","19_1052",43,30,0,31.83,15.65,5.6,192.36,19.67,49.17,35.78,0.42,2.42,3.22,3.78,52.01,33.31,18.7,0,0,0,44.61,27.09,2.15,7.62,9.93,46.79,"Nodo 1 - Pies mayores",.,.
"69","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_45","IFN3","19_1052",45,32,0,14.15,22.5,5.8,397.61,5.91,70.69,25.78,0.46,3.52,3.15,3.76,108.42,71.31,37.11,0,0,72.41,97.15,59.66,6.73,17.69,27.47,111.56,"Nodo 1 - Pies mayores",.,.
"70","19_1052_1","IFN2","19_1052",31.7,17.96,7.32,253.34,28.26,56.42,40.77,0.34,2.66,4.84,5.51,88.13,57.37,30.77,0,0,0,79.8,42.78,3.32,10.49,14.6,71.19,0,0,0,"Nodo 3 - Pies inventariados",4.51,1.82,13.45,"19_1052_4","IFN3","19_1052",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"71","19_1052_10","IFN2","19_1052",31.79,21.53,8.39,364.22,12.95,67.65,38.96,0.37,3.21,5.32,6.16,142.85,94.49,48.36,0,0,75.23,131.22,68.31,5.87,15.98,24.29,114.45,0,0,0,"Nodo 3 - Pies inventariados",4.73,1.89,16.8,"19_1052_13","IFN3","19_1052",13,7,10,14.15,22.85,8.3,410.07,5.33,71.79,36.32,0.44,3.51,4.65,5.56,158.49,105.25,53.24,0,0,84.05,145.44,76.93,7.07,18.33,28.69,131.01,"Nodo 1 - Pies mayores",6.05,1.8
"72","19_1052_11","IFN2","19_1052",125.27,13.55,6.99,144.24,38.37,42.57,51.56,0.32,1.99,4.76,5.36,48.9,31.17,17.74,0,0,0,42.8,22.91,1.37,5.46,6.63,36.36,0,0,0,"Nodo 3 - Pies inventariados",4.25,1.99,9.3,"19_1052_14","IFN3","19_1052",14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"73","19_1052_12","IFN2","19_1052",31.79,21.58,9.55,365.79,11.78,67.8,44.26,0.36,3.19,6.11,7.08,162.82,108.04,54.77,0,0,77.94,150.2,74.35,5.91,16.06,24.44,120.75,0,0,0,"Nodo 3 - Pies inventariados",4.73,2.05,16.85,"19_1052_15","IFN3","19_1052",15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"74","19_1052_13","IFN2","19_1052",31.78,21.05,8.39,347.88,16.37,66.12,39.88,0.36,3.12,5.39,6.21,136.71,90.28,46.43,0,0,71.81,125.62,65.09,5.46,15.15,22.78,108.47,0,0,0,"Nodo 3 - Pies inventariados",4.7,1.89,16.35,"19_1052_16","IFN3","19_1052",16,8,13,31.83,21,8.6,346.36,11.24,65.97,40.95,0.42,3.2,4.96,5.89,139.42,92.11,47.31,0,0,72.02,127.66,65.77,5.42,15.07,22.64,108.91,"Nodo 1 - Pies mayores",4.65,2.1
"75","19_1052_14","IFN2","19_1052",31.75,19.6,10.2,301.81,20.45,61.58,52.01,0.34,2.86,6.76,7.76,144.16,95.16,49,0,0,65.86,132.48,63.17,4.37,12.85,18.67,99.05,0,0,0,"Nodo 3 - Pies inventariados",4.6,2.2,15,"19_1052_17","IFN3","19_1052",17,9,14,31.83,19.45,8,297.12,13.44,61.1,41.13,0.42,2.97,4.62,5.47,112.05,73.5,38.55,0,0,60.92,99.74,53.48,4.26,12.61,18.26,88.62,"Nodo 1 - Pies mayores",4.45,0
"76","19_1052_15","IFN2","19_1052",31.82,24.8,9.42,483.07,5.13,77.91,37.99,0.38,3.69,5.87,6.86,210.09,140.75,69.34,0,0,163.85,194.96,98.93,9.14,22.17,36.09,166.34,0,0,0,"Nodo 3 - Pies inventariados",4.85,1.92,19.95,"19_1052_18","IFN3","19_1052",18,10,15,14.15,24.05,7.4,454.28,4.69,75.56,30.77,0.45,3.72,4.08,4.89,156.4,103.95,52.44,0,0,89.6,141.83,79.85,8.3,20.64,33.12,141.91,"Nodo 1 - Pies mayores",4.1,.
"77","19_1052_16","IFN2","19_1052",31.8,22.2,10.1,387.15,10.55,69.75,45.51,0.36,3.27,6.47,7.51,181.67,120.96,60.71,0,0,83.5,165.86,81.74,6.46,17.15,26.47,131.81,0,0,0,"Nodo 3 - Pies inventariados",4.75,2.1,17.45,"19_1052_19","IFN3","19_1052",19,11,16,31.83,19.2,8.9,289.53,14.38,60.32,46.35,0.41,2.91,5.22,6.17,121.28,79.68,41.6,0,0,61.09,110.43,55.58,4.09,12.24,17.61,89.53,"Nodo 1 - Pies mayores",1.75,0.9
"78","19_1052_17","IFN2","19_1052",125.94,14.84,5.68,172.88,36.19,46.61,38.25,0.33,2.21,3.79,4.28,47.54,30.34,17.19,0,0,0,40.71,24.4,1.82,6.73,8.55,41.5,0,0,0,"Nodo 3 - Pies inventariados",4.34,1.68,10.5,"19_1052_20","IFN3","19_1052",20,12,17,127.32,11.1,4.9,96.77,22.82,34.87,44.14,0.42,1.72,2.83,3.31,23.53,14.66,8.87,0,0,0,18.84,12.06,0.73,3.43,3.79,20.02,"Nodo 1 - Pies mayores",0.6,0.9
"79","19_1052_18","IFN2","19_1052",124.43,12.43,5.83,121.27,41.89,39.04,46.88,0.32,1.84,3.97,4.46,34.64,21.85,12.79,0,0,0,29.4,17.04,1.04,4.46,5.2,27.75,0,0,0,"Nodo 3 - Pies inventariados",4.18,1.83,8.25,"19_1052_21","IFN3","19_1052",21,13,18,127.32,9.15,5,65.76,25.02,28.75,54.64,0.42,1.42,2.92,3.4,16.53,10.17,6.37,0,0,0,13.09,8.12,0.4,2.19,2.2,12.91,"Nodo 1 - Pies mayores",0.9,1
"80","19_1052_19","IFN2","19_1052",31.78,21.21,8.39,353.29,15.25,66.63,39.56,0.36,3.15,5.37,6.2,138.74,91.67,47.07,0,0,72.88,127.47,66.15,5.59,15.42,23.28,110.44,0,0,0,"Nodo 3 - Pies inventariados",4.71,1.89,16.5,"19_1052_22","IFN3","19_1052",22,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"81","19_1052_2","IFN2","19_1052",31.81,23.25,10.07,424.48,6.67,73.04,43.29,0.37,3.44,6.35,7.41,197.81,132.12,65.69,0,0,91.19,181.73,89.89,7.46,19.08,30.11,146.54,0,0,0,"Nodo 3 - Pies inventariados",4.8,2.07,18.45,"19_1052_5","IFN3","19_1052",5,4,2,14.15,24.25,8.5,461.86,4.03,76.18,35.05,0.44,3.72,4.75,5.69,181.94,121.4,60.54,0,0,94.91,166.36,88.53,8.52,21.04,33.89,151.98,"Nodo 1 - Pies mayores",5.8,0.5
"82","19_1052_20","IFN2","19_1052",31.74,19.04,7.89,284.85,22.36,59.83,41.4,0.35,2.82,5.14,5.89,106.08,69.46,36.62,0,0,0,94.82,50.69,3.99,12.01,17.21,83.91,0,0,0,"Nodo 3 - Pies inventariados",4.59,1.89,14.45,"19_1052_23","IFN3","19_1052",23,14,20,31.83,18.05,6.5,255.88,15.31,56.71,36.01,0.43,2.79,3.71,4.38,79.21,51.43,27.78,0,0,0,70.08,40.17,3.37,10.61,14.81,68.95,"Nodo 1 - Pies mayores",3.6,0.5
"83","19_1052_21","IFN2","19_1052",31.71,18.3,7.91,262.94,24.97,57.48,43.25,0.34,2.7,5.21,5.95,98.55,64.35,34.2,0,0,0,88.3,46.69,3.52,10.95,15.39,76.54,0,0,0,"Nodo 3 - Pies inventariados",4.55,1.91,13.75,"19_1052_25","IFN3","19_1052",25,16,21,31.83,18,7.2,254.47,16.12,56.55,40,0.42,2.76,4.17,4.91,87.07,56.66,30.41,0,0,0,78.8,42.54,3.34,10.54,14.69,71.11,"Nodo 1 - Pies mayores",4.25,1.2
"84","19_1052_22","IFN2","19_1052",31.69,17.69,7.33,245.87,29.07,55.59,41.45,0.34,2.62,4.87,5.53,85.75,55.76,29.99,0,0,0,77.73,41.49,3.16,10.13,14,68.78,0,0,0,"Nodo 3 - Pies inventariados",4.49,1.83,13.2,"19_1052_26","IFN3","19_1052",26,17,22,31.83,16,5.6,201.06,18.39,50.27,35,0.43,2.48,3.2,3.77,54.28,34.82,19.46,0,0,0,46.55,28.39,2.31,8.02,10.56,49.28,"Nodo 1 - Pies mayores",2.8,0.0999999999999996
"85","19_1052_23","IFN2","19_1052",31.79,21.39,7.23,359.18,14.1,67.18,33.8,0.37,3.21,4.55,5.26,121.88,80.3,41.58,0,0,70.92,110.65,61.4,5.74,15.72,23.82,106.68,0,0,0,"Nodo 3 - Pies inventariados",4.74,1.73,16.65,"19_1052_27","IFN3","19_1052",27,18,23,31.83,22.05,6.3,381.86,8.92,69.27,28.57,0.45,3.43,3.49,4.15,113.04,74.39,38.65,0,0,71.8,100.53,60.17,6.32,16.88,25.96,109.32,"Nodo 1 - Pies mayores",5.4,0.8
"86","19_1052_24","IFN2","19_1052",31.73,18.68,7.31,274.09,23.26,58.69,39.15,0.35,2.78,4.76,5.44,94.97,61.99,32.98,0,0,0,85.91,46.46,3.75,11.49,16.31,78.01,0,0,0,"Nodo 3 - Pies inventariados",4.58,1.81,14.1,"19_1052_28","IFN3","19_1052",28,19,24,31.83,16.5,5.6,213.82,17.71,51.84,33.94,0.43,2.56,3.19,3.76,57.6,37.03,20.57,0,0,0,49.4,30.3,2.54,8.61,11.51,52.96,"Nodo 1 - Pies mayores",2.4,0.0999999999999996
"87","19_1052_25","IFN2","19_1052",124.43,12.4,6.44,120.84,43.4,38.97,51.94,0.31,1.82,4.43,4.97,38.08,24.07,14.01,0,0,0,31.35,18.07,1.04,4.44,5.17,28.72,0,0,0,"Nodo 3 - Pies inventariados",4.15,1.94,8.25,"19_1052_29","IFN3","19_1052",29,20,25,127.32,9.85,5.1,76.2,24.05,30.94,51.78,0.42,1.52,2.97,3.46,19.43,12.02,7.41,0,0,0,15.33,9.6,0.5,2.6,2.71,15.42,"Nodo 1 - Pies mayores",1.6,0.6
"88","19_1052_26","IFN2","19_1052",31.82,25.28,8.84,501.76,3.53,79.41,34.98,0.38,3.79,5.44,6.37,204.8,137.18,67.62,0,0,102.22,187.04,99.02,9.7,23.17,38.07,169.95,0,0,0,"Nodo 3 - Pies inventariados",4.88,1.84,20.4,"19_1052_30","IFN3","19_1052",30,21,26,14.15,24.3,7.3,463.77,3.38,76.34,30.04,0.45,3.77,4,4.79,157.44,104.69,52.75,0,0,91.09,142.23,80.93,8.57,21.14,34.09,144.74,"Nodo 1 - Pies mayores",3.9,0.3
"89","19_1052_27","IFN2","19_1052",31.75,19.74,7.86,306.05,19.48,62.02,39.84,0.35,2.93,5.08,5.83,113.38,74.42,38.96,0,0,62.32,101.85,54.6,4.46,13.06,19.03,91.15,0,0,0,"Nodo 3 - Pies inventariados",4.64,1.86,15.1,"19_1052_31","IFN3","19_1052",31,22,27,31.83,22.2,6.3,387.08,6.47,69.74,28.38,0.45,3.46,3.45,4.12,114.53,75.41,39.12,0,0,72.75,101.85,61.03,6.45,17.14,26.46,111.09,"Nodo 1 - Pies mayores",7.1,0.3
"90","19_1052_28","IFN2","19_1052",126.24,15.63,6.85,191.89,33.77,49.1,43.8,0.33,2.31,4.59,5.2,63.13,40.62,22.51,0,0,0,55.52,30.59,2.14,7.6,9.89,50.22,0,0,0,"Nodo 3 - Pies inventariados",4.38,1.85,11.25,"19_1052_32","IFN3","19_1052",32,23,28,31.83,14,5,153.94,21.37,43.98,35.71,0.43,2.17,2.87,3.37,37.56,23.8,13.75,0,0,0,29.73,19.96,1.52,5.88,7.26,34.62,"Nodo 1 - Pies mayores",2.75,0
"91","19_1052_29","IFN2","19_1052",31.75,19.52,7.28,299.35,21.41,61.33,37.28,0.35,2.91,4.7,5.39,102.91,67.37,35.54,0,0,0,93.33,50.85,4.31,12.73,18.45,86.34,0,0,0,"Nodo 3 - Pies inventariados",4.62,1.78,14.9,"19_1052_34","IFN3","19_1052",34,25,29,31.83,20.9,6.9,343.07,12.35,65.66,33.01,0.43,3.22,3.91,4.63,111.42,73.2,38.21,0,0,66.9,97.33,56.83,5.34,14.9,22.34,99.41,"Nodo 1 - Pies mayores",6,1.4
"92","19_1052_3","IFN2","19_1052",31.7,18.06,8.5,256.25,27.45,56.75,47.07,0.33,2.65,5.68,6.47,103.1,67.37,35.73,0,0,0,94.29,47.49,3.38,10.63,14.84,76.33,0,0,0,"Nodo 3 - Pies inventariados",4.51,2,13.55,"19_1052_6","IFN3","19_1052",6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"93","19_1052_30","IFN2","19_1052",31.77,20.21,9.02,320.71,17.47,63.48,44.62,0.35,2.98,5.85,6.74,135.55,89.41,46.14,0,0,67.76,122.6,62.43,4.8,13.78,20.33,101.34,0,0,0,"Nodo 3 - Pies inventariados",4.66,2.02,15.55,"19_1052_35","IFN3","19_1052",35,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"94","19_1052_31","IFN2","19_1052",31.65,17.01,6.77,227.27,30.62,53.44,39.82,0.34,2.52,4.49,5.1,73.55,47.6,25.95,0,0,0,64.64,36.35,2.8,9.24,12.54,60.93,0,0,0,"Nodo 3 - Pies inventariados",4.46,1.77,12.55,"19_1052_37","IFN3","19_1052",37,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"95","19_1052_32","IFN2","19_1052",31.8,22.23,7.79,388.12,9.32,69.84,35.06,0.38,3.34,4.85,5.63,141.35,93.55,47.81,0,0,78.2,127.08,69.81,6.48,17.2,26.56,120.05,0,0,0,"Nodo 3 - Pies inventariados",4.78,1.79,17.45,"19_1052_38","IFN3","19_1052",38,27,32,31.83,21.05,5.8,348.01,10.14,66.13,27.55,0.45,3.28,3.21,3.81,95.35,62.42,32.93,0,0,0,81.13,51.82,5.46,15.15,22.79,95.23,"Nodo 1 - Pies mayores",3.6,.
"96","19_1052_33","IFN2","19_1052",31.69,17.63,7.33,244.2,29.85,55.4,41.58,0.33,2.6,4.88,5.54,85.17,55.37,29.8,0,0,0,77.19,41.19,3.13,10.05,13.87,68.23,0,0,0,"Nodo 3 - Pies inventariados",4.48,1.83,13.15,"19_1052_39","IFN3","19_1052",39,28,33,31.83,15.35,5.2,185.06,20.28,48.22,33.88,0.43,2.38,2.98,3.5,46.61,29.76,16.85,0,0,0,40.57,24.84,2.03,7.28,9.4,43.55,"Nodo 1 - Pies mayores",2.2,.
"97","19_1052_34","IFN2","19_1052",31.7,18.08,6.73,256.82,26.64,56.81,37.24,0.35,2.69,4.4,5.02,82.28,53.48,28.8,0,0,0,72.45,41.21,3.39,10.65,14.89,70.14,0,0,0,"Nodo 3 - Pies inventariados",4.53,1.73,13.55,"19_1052_40","IFN3","19_1052",40,29,34,31.83,17.7,5.7,246.06,16.93,55.61,32.2,0.43,2.75,3.24,3.82,67.1,43.37,23.73,0,0,0,57.34,35.53,3.17,10.14,14.02,62.86,"Nodo 1 - Pies mayores",4.15,0.7
"98","19_1052_35","IFN2","19_1052",31.71,18.37,6.74,265.02,24.13,57.71,36.67,0.35,2.74,4.37,4.99,84.84,55.2,29.64,0,0,0,74.72,42.61,3.56,11.05,15.56,72.78,0,0,0,"Nodo 3 - Pies inventariados",4.57,1.74,13.8,"19_1052_41","IFN3","19_1052",41,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"99","19_1052_36","IFN2","19_1052",31.71,18.3,7.32,262.88,25.8,57.48,40.01,0.34,2.71,4.8,5.48,91.29,59.5,31.79,0,0,0,82.63,44.47,3.51,10.94,15.38,74.31,0,0,0,"Nodo 3 - Pies inventariados",4.55,1.82,13.75,"19_1052_42","IFN3","19_1052",42,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"100","19_1052_37","IFN2","19_1052",31.82,25.74,8.83,520.5,1.88,80.88,34.31,0.39,3.86,5.4,6.34,211.94,142.15,69.79,0,0,104.64,193.4,102.86,10.28,24.17,40.08,177.39,0,0,0,"Nodo 3 - Pies inventariados",4.89,1.83,20.85,"19_1052_44","IFN3","19_1052",44,31,37,14.15,25.75,7.5,520.77,1.27,80.9,29.13,0.46,4,4.08,4.91,180.78,120.78,60,0,0,101.15,163.46,93.03,10.28,24.19,40.11,167.61,"Nodo 1 - Pies mayores",4.9,0.5
"101","19_1052_4","IFN2","19_1052",31.8,22.84,9.51,409.6,8.02,71.74,41.62,0.37,3.39,5.99,6.98,180.73,120.4,60.33,0,0,87.01,167.48,83.55,7.05,18.31,28.64,137.55,0,0,0,"Nodo 3 - Pies inventariados",4.79,2.01,18.05,"19_1052_7","IFN3","19_1052",7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"102","19_1052_5","IFN2","19_1052",14.15,29.82,9.81,698.63,0,93.7,32.89,0.39,4.45,6.02,7.08,311.87,211.89,99.98,0,0,203.92,286.12,149.82,16.31,34.01,60.55,260.69,0,0,0,"Nodo 3 - Pies inventariados",4.97,1.81,24.85,"19_1052_8","IFN3","19_1052",8,5,5,14.15,33.75,8.2,894.62,0,106.03,24.3,0.45,5.21,4.48,5.4,332.38,226.85,105.53,0,177.47,115.53,304.26,174.21,24.06,45.31,85.64,329.22,"Nodo 1 - Pies mayores",8.9,0.199999999999999
"103","19_1052_6","IFN2","19_1052",126.24,15.65,7.47,192.39,31.34,49.17,47.7,0.33,2.31,5,5.67,68.87,44.41,24.46,0,0,0,62.06,32.36,2.15,7.62,9.93,52.06,0,0,0,"Nodo 3 - Pies inventariados",4.4,1.97,11.25,"19_1052_9","IFN3","19_1052",9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"104","19_1052_7","IFN2","19_1052",14.14,28.28,10.98,627.93,0.99,88.83,38.83,0.38,4.17,6.86,8.05,314.16,213.2,100.95,0,0,206.15,292.43,143.51,13.8,30.05,52.14,239.49,0,0,0,"Nodo 3 - Pies inventariados",4.93,1.98,23.35,"19_1052_10","IFN3","19_1052",10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"105","19_1052_8","IFN2","19_1052",125.06,13.22,7.01,137.23,40.18,41.53,53,0.31,1.94,4.8,5.4,46.73,29.73,17,0,0,0,40.72,21.77,1.27,5.15,6.18,34.37,0,0,0,"Nodo 3 - Pies inventariados",4.22,2.01,9,"19_1052_11","IFN3","19_1052",11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"106","19_1052_9","IFN2","19_1052",31.76,19.85,7.86,309.51,18.49,62.37,39.61,0.36,2.95,5.06,5.82,114.62,75.27,39.36,0,0,63,102.97,55.26,4.54,13.23,19.34,92.36,0,0,0,"Nodo 3 - Pies inventariados",4.65,1.86,15.2,"19_1052_12","IFN3","19_1052",12,6,9,31.83,22.05,6.8,381.86,7.7,69.27,30.84,0.45,3.42,3.77,4.5,121.8,80.3,41.5,0,0,73.78,107.29,63.07,6.32,16.88,25.96,112.23,"Nodo 1 - Pies mayores",6.85,0.8
"107","19_1062_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1062_26","IFN3","19_1062",26,20,0,31.83,15.75,6.9,194.83,15.74,49.48,43.81,0.46,2.45,3.75,4.53,64.55,41.57,22.98,0,0,0,56.39,31.24,2.2,7.73,10.11,51.27,"Nodo 1 - Pies mayores",.,.
